"No going back to Taliban repression, Afghan businesswomen say","Asia-articles-txt/articles524txt","07 Aug 2019 05:02PM","Taliban,business and finance,Afghanistan,Kamila Seddiqi,women's rights,Asia"
"Japan abuzz over wedding bells for telegenic son of former PM Koizumi","Asia-articles-txt/articles525txt","07 Aug 2019 04:30PM","Shinjiro Koizumi,family and relationships,Japan,Junichiro Koizumi,Christel Takigawa,Asia"
"China bans pig imports from Slovakia due to African swine fever","Asia-articles-txt/articles526txt","07 Aug 2019 04:15PM","pets,swine,China,Slovakia,Asia"
"Commentary: Hong Kong has become less of a financial centre prize for China","Asia-articles-txt/articles527txt","07 Aug 2019 04:10PM","Hong Kong,China,financial market,ByteDance,Hong Kong protests,Commentary"
"Cathay Pacific reports profit but warns of Hong Kong protests impact","Asia-articles-txt/articles528txt","07 Aug 2019 03:48PM","Hong Kong protest,Hong Kong,Cathay Pacific,aviation,Asia"
"Taliban kill at least 14, wound 145 in Kabul blast","Asia-articles-txt/articles529txt","07 Aug 2019 02:39PM","Afghanistan,Taliban,Kabul,Asia"
"Sink or swim: Chinese port plans put Pacific back in play","Asia-articles-txt/articles530txt","07 Aug 2019 02:33PM","China,World"
"US raises Hong Kong travel advisory level amid plans for airport protest ","Asia-articles-txt/articles531txt","08 Aug 2019 09:52AM","travel,Hong Kong protests,Asia"
"Move over, Chanel: North Korea's cosmetics industry get state push","Asia-articles-txt/articles532txt","08 Aug 2019 08:42AM","North Korea,cosmetics,South Korea,Chanel,Asia"
"US approves US$800m sale of helicopters to South Korea","Asia-articles-txt/articles533txt","08 Aug 2019 07:12AM","South Korea,helicopters,Pentagon,Seahawk,Asia"
"Commentary: ‘You look weird.’ What’s behind South Korean men’s growing love affair with make-up","Asia-articles-txt/articles534txt","08 Aug 2019 06:31AM","South Korea,men make up,beauty,gender norms,Commentary"
"Vazquez sworn in as Puerto Rico's governor after court ousts Pierluisi","Asia-articles-txt/articles535txt","08 Aug 2019 06:30AM","Wanda Vazquez,Puerto Rico,Pedro Pierluisi,unconstitutional,governor,World"
"Commentary: The incredible resurrection of state capitalism in China","Asia-articles-txt/articles536txt","08 Aug 2019 06:28AM","China,business,trade,WTO,CPTPP,Commentary"
"One dead after 5.9-magnitude quake jolts Taiwan","Asia-articles-txt/articles537txt","08 Aug 2019 06:12AM","Taiwan,earthquake,Yilan county,Taipei,Asia"
"Samsung unveils new Galaxy Note 10 and Note 10+ phones; does away with the headphone jack","Asia-articles-txt/articles538txt","08 Aug 2019 06:05AM","Trending,Tech,Smartphone,Samsung,Samsung Galaxy,Note 10,Lifestyle"
"North Korea missiles don't impact negotiations: Pompeo","Asia-articles-txt/articles539txt","08 Aug 2019 04:57AM","Mike Pompeo,North Korea,denuclearisation,nuclear weapons,Asia"
"US formalises ban on government contracts to China's Huawei, others","Asia-articles-txt/articles540txt","08 Aug 2019 04:47AM","China,Huawei,contracts,trade war,interim rule,Business"
"Scottish court to hear no-deal Brexit suspension case next month","Asia-articles-txt/articles541txt","13 Aug 2019 06:15PM","Britain,Boris Johnson,Brexit,John Bolton,United Kingdom,Theresa May,Asia"
"UN rights chief urges 'impartial' probe into Hong Kong violence","Asia-articles-txt/articles542txt","13 Aug 2019 06:14PM","news and politics,Hong Kong,UN,Hong Kong protests,Asia"
"India monsoon floods kill more than 200","Asia-articles-txt/articles543txt","13 Aug 2019 06:01PM","India,flood,monsoon,Asia"
"Presidential suite: Taiwan invites visitors to stay in government office","Asia-articles-txt/articles544txt","13 Aug 2019 05:46PM","China,Taiwan,Asia"
"Hong Kong flights disrupted for a second day amid protests","Asia-articles-txt/articles545txt","13 Aug 2019 05:40PM","Hong Kong,Hong Kong protests,extradition Bill,aviation,Cathay Pacific,Asia"
"Family confirms body found in Malaysia rainforest is missing Irish teenager","Asia-articles-txt/articles546txt","13 Aug 2019 05:30PM","Malaysia,Irish teenager,Nora Quoirin,Asia"
"Asian markets sink as investors hit by perfect storm of crises","Asia-articles-txt/articles547txt","13 Aug 2019 05:05PM","business and finance,Hong Kong,Asia stock markets,Wall Street,Business"
"Israel deports Filipina worker, Israeli-born son","Asia-articles-txt/articles548txt","13 Aug 2019 04:43PM","Ben-Gurion,Tel Aviv,news and politics,UCI,Israel,World"
"Cathay Pacific suspends second pilot, citing misuse of company information","Asia-articles-txt/articles549txt","13 Aug 2019 04:38PM","China,Hong Kong,Cathay Pacific,aviation,Asia"
"Weightlifting doping scandal snarls Thai Olympic medal machine","Asia-articles-txt/articles550txt","13 Aug 2019 04:36PM","world championship,sports,Sarat,Thailand,Sport"
"Commentary: Malaysia's lowering of the voting age and the huge forces fueling the change","Asia-articles-txt/articles551txt","31 Jul 2019 06:30AM","Malaysia,voting age,Anwar Ibrahim,Pakatan Harapan,UMNO,Commentary"
"Putting the best face forward: How South Korean men are shaping the beauty industry ","Asia-articles-txt/articles552txt","31 Jul 2019 06:30AM","South Korea,cosmetics,Asia"
"US-China rivalry in focus at ASEAN foreign ministers' meeting in Bangkok","Asia-articles-txt/articles553txt","31 Jul 2019 06:09AM","Bangkok,China,ASEAN,United States,Asia"
"North Korea fires short-range ballistic missiles","Asia-articles-txt/articles554txt","31 Jul 2019 05:10AM","North Korea,South Korea,United States,Kim Jong Un,Asia"
"Indian police open probe into Rolls-Royce's dealings with three state firms","Asia-articles-txt/articles555txt","31 Jul 2019 04:16AM","India,Rolls-Royce,procurement,gas turbines,Business"
"Costa Rica and Panama bust migrant-smuggling ring, arrest dozens","Asia-articles-txt/articles556txt","31 Jul 2019 03:27AM","Panama,Costa Rica,smuggling,migrants,Central America,World"
"Blast in Pakistani city Quetta kills five","Asia-articles-txt/articles557txt","31 Jul 2019 01:17AM","Pakistan,Quetta,police station,motorcycle,Asia"
"Sri Lanka to offer free visas on arrival to boost tourism","Asia-articles-txt/articles558txt","31 Jul 2019 12:43AM","Sri Lanka,tourism,free visas,visitors,Easter Sunday,Asia"
"India's parliament votes to outlaw Muslim instant divorce","Asia-articles-txt/articles559txt","30 Jul 2019 11:58PM","India,marriages,Narendra Modi,Asia"
"Clashes between officers and protesters outside Hong Kong police station","Asia-articles-txt/articles560txt","30 Jul 2019 11:33PM","Hong Kong,extradition Bill,Hong Kong protests,Asia"
"Hong Kong on brink of recession as trade war, political protests escalate","Asia-articles-txt/articles561txt","16 Aug 2019 06:20PM","Hong Kong protests,Hong Kong,Asia"
"A birth and a death amid Kashmir's harsh lockdown","Asia-articles-txt/articles562txt","16 Aug 2019 06:08PM","Kashmir,India,Pakistan,Asia"
"Controversial Islamic preacher Zakir Naik barred from speaking in Perlis by Malaysian police","Asia-articles-txt/articles563txt","16 Aug 2019 06:02PM","Malaysia,Zakir Naik,India,Asia"
"Amid crises, frayed US ties give China's Xi political cover at home","Asia-articles-txt/articles564txt","16 Aug 2019 05:50PM","Xi Jinping,business and finance,U.S.,trade war,Donald Trump,China,Asia"
"Bruised but unbowed Hong Kong police say no need for China intervention","Asia-articles-txt/articles565txt","16 Aug 2019 05:48PM","Hong Kong,China,Hong Kong protests,Asia"
"Cathay Pacific says CEO Rupert Hogg has resigned","Asia-articles-txt/articles566txt","16 Aug 2019 05:44PM","Hong Kong protests,Hong Kong,Cathay Pacific,aviation,Asia"
"Rudderless rebellion: Inside the Hong Kong protesters' anarchic campaign against China","Asia-articles-txt/articles567txt","16 Aug 2019 05:39PM","Hong Kong,Hong Kong protests,Asia"
"Malaysia's GDP bucks regional slowdown, FX rules eased to boost liquidity","Asia-articles-txt/articles568txt","16 Aug 2019 05:19PM","Malaysia,GDP,economy,Business"
"Ai Weiwei fears 'Tiananmen' crackdown in Hong Kong","Asia-articles-txt/articles569txt","16 Aug 2019 05:16PM","Hong Kong protests,Hong Kong,China,Ai Weiwei,Asia"
"Parents to claim body of Irish teen Nora Quoirin found dead in Malaysia","Asia-articles-txt/articles570txt","16 Aug 2019 05:15PM","Nora Quoirin,Malaysia,Asia"
"Satellite images show Myanmar's 'minimal preparations' for Rohingya return: Think tank","Asia-articles-txt/articles571txt","24 Jul 2019 01:27PM","Myanmar,Bangladesh,Rakhine,Rohingya,Asia"
"An Olympic dispute: Japan rejects South Korea anger over map","Asia-articles-txt/articles572txt","24 Jul 2019 12:55PM","South Korea,Tokyo,Japan,Olympics,Asia"
"China eyes high-tech army, says US undermines global stability","Asia-articles-txt/articles573txt","24 Jul 2019 12:44PM","China,Taiwan,military,Asia"
"Anti-government protesters disrupt Hong Kong's MTR train services during morning rush","Asia-articles-txt/articles574txt","24 Jul 2019 12:37PM","Hong Kong,extradition Bill,China,Carrie Lam,Hong Kong protests,Asia"
"Car boom brings gridlock misery to 'green and happy' Bhutan","Asia-articles-txt/articles575txt","24 Jul 2019 12:20PM","Bhutan,Asia"
"Russia, South Korea trade conflicting claims over airspace dispute","Asia-articles-txt/articles576txt","24 Jul 2019 12:14PM","South Korea,Russia,World"
"US security adviser Bolton meets South Korean officials to discuss North Korea, alliance","Asia-articles-txt/articles577txt","24 Jul 2019 10:49AM","United States,John Bolton,South Korea,Japan,North Korea,trade,World"
"Japan's Tepco to decommission second, undamaged Fukushima nuclear plant","Asia-articles-txt/articles578txt","24 Jul 2019 10:45AM","Fukushima,Japan,Asia"
"The final countdown: Tokyo marks one year till 2020 Olympics","Asia-articles-txt/articles579txt","24 Jul 2019 10:24AM","Tokyo,Japan,Olympics,Asia"
"South Korea asks Japan to cancel plan to remove the country from white list","Asia-articles-txt/articles580txt","24 Jul 2019 10:10AM","South Korea,Japan,trade,Business"
"'Too scared to buy ice cream for my son': Hong Kong protests leave some residents looking for an exit","Asia-articles-txt/articles581txt","16 Aug 2019 11:40AM","Hong Kong protests,extradition Bill,Hong Kong,Asia"
"Hong Kong response 'won't repeat' Tiananmen: Chinese state media","Asia-articles-txt/articles582txt","16 Aug 2019 11:37AM","Hong Kong,China,Tiananmen,Asia"
"'French Spiderman' scales Hong Kong skyscraper with 'peace banner'","Asia-articles-txt/articles583txt","16 Aug 2019 10:27AM","Hong Kong,Alain Robert,Asia"
"Trump says China talks 'productive'; Beijing vows tariff retaliation","Asia-articles-txt/articles584txt","16 Aug 2019 10:05AM","United States,China,trade war,Business"
"Cash for trash: Indonesia village banks on waste recycling","Asia-articles-txt/articles585txt","16 Aug 2019 08:10AM","Indonesia,environment,trash,Asia"
"'Until her bones are broken': Myanmar activists fight to outlaw domestic violence","Asia-articles-txt/articles586txt","16 Aug 2019 07:55AM","Myanmar,domestic violence,Asia"
"North Korea fires two 'unidentified projectiles': Seoul","Asia-articles-txt/articles587txt","16 Aug 2019 07:46AM","North Korea,South Korea,Asia"
"North Korea rejects South Korea Moon's dialogue pledge, says it will never have talks","Asia-articles-txt/articles588txt","16 Aug 2019 07:31AM","North Korea,South Korea,Asia"
"India's Modi trumpets Kashmir move, but local support is scarce","Asia-articles-txt/articles589txt","16 Aug 2019 04:05AM","India,Narendra Modi,Pakistan,Kashmir,Independence Day,Asia"
"Powerful Japan storm turns deadly, snarls holiday travel","Asia-articles-txt/articles590txt","16 Aug 2019 02:46AM","Japan,strong winds,torrential rain,landslides,flooding,Tropical Storm Krosa,Asia"
"Tokyo Olympic construction race raises worker safety questions","Asia-articles-txt/articles591txt","25 Jul 2019 12:49PM","Tokyo 2020 Olympics,Olympics,labour,Asia"
"Afghanistan at crossroads as election season kicks off","Asia-articles-txt/articles592txt","25 Jul 2019 12:13PM","Taliban,Afghanistan,news and politics,Asia"
"US Navy warship sails through strategic Taiwan Strait","Asia-articles-txt/articles593txt","25 Jul 2019 07:57AM","China,United States,Taiwan,military,World"
"Commentary: Will Hong Kong call for Beijing’s back-up to quell protests?","Asia-articles-txt/articles594txt","25 Jul 2019 06:18AM","Hong Kong protests,HongKong,Beijing,China,Carrie Lam,Commentary"
"Islamic State fighters heading home: Is Southeast Asia ready?","Asia-articles-txt/articles595txt","25 Jul 2019 06:15AM","terrorism,CNA Insider,Islamic State,CNA Insider"
"North Korea fires missiles into sea, says South Korea","Asia-articles-txt/articles596txt","25 Jul 2019 05:33AM","North Korea,South Korea,Asia"
"Chilean lawmakers abolish law requiring Codelco to finance military","Asia-articles-txt/articles597txt","25 Jul 2019 05:14AM","Chile,Codelco,copper miner,Business"
"Hong Kong anti-government protests spill into Manchester City game","Asia-articles-txt/articles598txt","25 Jul 2019 12:25AM","sports,Hong Kong,China,Pep Guardiola,anti-government,World"
"Hong Kong anti-government protests spill into Manchester City game","Asia-articles-txt/articles599txt","25 Jul 2019 12:14AM","Hong Kong,Premier League,Manchester City,Hong Kong protests,extradition bill,Asia"
"Myanmar says plans to build villages on empty plots of land in parts of northern Rakhine","Asia-articles-txt/articles600txt","25 Jul 2019 12:02AM","Myanmar,refugees,Bangladesh,Asia"
"Cambodia denies deal to allow armed Chinese forces at its naval base","Asia-articles-txt/articles601txt","22 Jul 2019 02:24PM","China,Cambodia,defence,military,Asia"
"Takeaways from Japan poll: Diplomatic challenges and diversity","Asia-articles-txt/articles602txt","22 Jul 2019 01:48PM","Shinzo Abe,Japan,news and politics,Asia"
"China says Hong Kong protests against Beijing office 'absolutely intolerable'","Asia-articles-txt/articles603txt","22 Jul 2019 12:55PM","Hong Kong protests,Hong Kong,China,Asia"
"Rescued human trafficking victims in Thailand nears record high","Asia-articles-txt/articles604txt","22 Jul 2019 12:45PM","trafficking,Thailand,Asia"
"Fearing Olympic chaos, Tokyo tells workers to stay home","Asia-articles-txt/articles605txt","22 Jul 2019 12:27PM","Olympics,Japan,Sport"
"Taiwan foreign minister calls for 'genuine' elections in Hong Kong","Asia-articles-txt/articles606txt","22 Jul 2019 12:24PM","Taiwan,Hong Kong,Hong Kong protests,Extradition Bill,Asia"
"Pirates attack South Korean cargo ship in South China Sea","Asia-articles-txt/articles607txt","22 Jul 2019 11:57AM","pirates,maritime,Singapore"
"Smoke spread so fast at Japanese animation firm victims couldn't open rooftop door","Asia-articles-txt/articles608txt","22 Jul 2019 11:47AM","Japan fire,Japan,Kyoto,Asia"
"45 injured after mob attack at Hong Kong MTR station","Asia-articles-txt/articles609txt","22 Jul 2019 11:15AM","Hong Kong,Hong Kong protests,extradition bill,Asia"
"North Korea leader votes in elections with 99.98% turnout: KCNA","Asia-articles-txt/articles610txt","22 Jul 2019 10:58AM","North Korea,Kim Jong Un,voting,Asia"
"Trump instructed top aide to call China to warn more tariffs were coming: Sources","Asia-articles-txt/articles611txt","03 Aug 2019 12:35PM","business and finance,Donald Trump,China,US China trade war,World"
"Five dead, several injured after powerful quake rocks Indonesia","Asia-articles-txt/articles612txt","03 Aug 2019 12:05PM","Indonesia,earthquake,Asia"
"Lawmakers urge US to block sales of crowd-control gear to Hong Kong","Asia-articles-txt/articles613txt","03 Aug 2019 08:09AM","Hong Kong protests,United States,Hong Kong,China,extradition bill,World"
"China's new UN envoy says Beijing ready to fight US on trade","Asia-articles-txt/articles614txt","03 Aug 2019 07:52AM","China,United States,Asia"
"Thousands of Hong Kong civil servants defy government to join protests","Asia-articles-txt/articles615txt","03 Aug 2019 07:41AM","Hong Kong,China,Carrie Lam,Hong Kong protests,extradition bill,Asia"
"Raped, beaten and sold in China: Vietnam's kidnapped young brides ","Asia-articles-txt/articles616txt","03 Aug 2019 06:15AM","CNA insider,CNA Insider"
"Commentary: Tigers belong in the wild, not in our homes, the streets or farms","Asia-articles-txt/articles617txt","03 Aug 2019 06:03AM","tiger,wildlife,tiger conservation,poaching,Commentary"
"Commentary: The long, winding road back to a US-China trade deal","Asia-articles-txt/articles618txt","03 Aug 2019 06:03AM","China,United States,US China trade war,Donald Trump,Xi Jinping,G20,Commentary"
"Jakarta’s only tobacco-free neighbourhood faces uncertain future","Asia-articles-txt/articles619txt","03 Aug 2019 06:03AM","Jakarta,Indonesia,tobacco-free,environment,Asia"
"Canada raises detained citizens with China","Asia-articles-txt/articles620txt","03 Aug 2019 05:17AM","Canada,China,World"
"12,000 Chinese police officers take part in anti-riot training drill in Shenzhen","Asia-articles-txt/articles621txt","07 Aug 2019 02:21PM","China,Hong Kong protests,Asia"
"China further weakens yuan rate as currency row simmers","Asia-articles-txt/articles622txt","07 Aug 2019 02:02PM","China,United States,business and finance,currency,Business"
"Unexploded firebomb discovered in Thai capital","Asia-articles-txt/articles623txt","07 Aug 2019 01:13PM","Bangkok,bomb,Thailand,Asia"
"Family believes Irish teen was abducted from Malaysian resort, as search mission enters 4th day","Asia-articles-txt/articles624txt","07 Aug 2019 12:13PM","Malaysia,missing,Nora Quoirin,Asia"
"Samsung seeks alternatives to Japanese suppliers in trade row","Asia-articles-txt/articles625txt","07 Aug 2019 12:10PM","Samsung,Japan,South Korea,trade dispute,Business"
"Papua New Guinea asks China to refinance US$8 billion public debt","Asia-articles-txt/articles626txt","07 Aug 2019 11:43AM","Papua New Guinea,China,James Marape,debt,Asia"
"China suspends mainland movies, stars from Taiwan's Golden Horse Awards","Asia-articles-txt/articles627txt","07 Aug 2019 11:39AM","Golden Horse Awards,China,Taiwan,films,Asia"
"Chinese official says Hong Kong facing biggest crisis since 1997","Asia-articles-txt/articles628txt","07 Aug 2019 11:02AM","Hong Kong,China,Hong Kong protests,Extradition Bill,Asia"
"Half-a-degree warmer means 30,000 more deaths yearly in urban China: Study ","Asia-articles-txt/articles629txt","07 Aug 2019 09:59AM","China,global warming,climate change,environment,Asia"
"Oh rats! Japan convenience store chain FamilyMart apologises after viral rodent video","Asia-articles-txt/articles630txt","07 Aug 2019 09:34AM","FamilyMart,Tokyo,Japan,Asia"
"Indonesia president criticises state power company over blackouts","Asia-articles-txt/articles631txt","05 Aug 2019 11:10AM","Indonesia,Joko Widodo,Jakarta,Asia"
"Kashmir turmoil rises as India restricts movement, regional leaders fear arrest","Asia-articles-txt/articles632txt","05 Aug 2019 11:07AM","Narendra Modi,Pakistan,Kashmir,India,Asia"
"US, South Korea hold joint drills despite Pyongyang warnings","Asia-articles-txt/articles633txt","05 Aug 2019 10:59AM","US,South Korea,North Korea,Asia"
"Hong Kong on 'verge of very dangerous situation', says leader Carrie Lam as she refuses to step down","Asia-articles-txt/articles634txt","05 Aug 2019 10:30AM","Hong Kong protests,China,Hong Kong,Carrie Lam,extradition bill,Asia"
"Huawei tests smartphone with own operating system, possibly for sale this year: Report","Asia-articles-txt/articles635txt","05 Aug 2019 10:00AM","China,Huawei,US China trade war,smartphones,Business"
"More than 200 flights cancelled at Hong Kong airport","Asia-articles-txt/articles636txt","05 Aug 2019 09:16AM","Hong Kong protests,Hong Kong,aviation,travel,HKIA,extradition bill,Asia"
"Malaysian man held at Chennai airport with diamonds worth RM1.3 million","Asia-articles-txt/articles637txt","05 Aug 2019 09:11AM","Malaysia,crime,Chennai,diamonds,Asia"
"Pro-democracy protesters cause transport chaos in Hong Kong","Asia-articles-txt/articles638txt","05 Aug 2019 08:36AM","Hong Kong protests,MTR,Extradition Bill,Hong Kong,Asia"
"South Korea to spend US$6.5 billion on R&D to cut reliance on Japanese imports","Asia-articles-txt/articles639txt","05 Aug 2019 08:20AM","business and finance,reliance,Japan,South Korea,Business"
"Royal capital to 'smart city': Myanmar's Mandalay gets high-tech makeover, sparks 'spy' fears","Asia-articles-txt/articles640txt","05 Aug 2019 06:48AM","Myanmar,technology,Mandalay,Asia"
"Weaponising the yuan: A double-edged sword for Beijing","Asia-articles-txt/articles641txt","06 Aug 2019 06:17PM","Beijing,yuan,business and finance,China,Donald Trump,trade war,Business"
"China says US currency manipulator labelling could cause chaos in financial markets","Asia-articles-txt/articles642txt","06 Aug 2019 06:13PM","China,United States,trade war,Business"
"Tencent set to take stake in Universal Music","Asia-articles-txt/articles643txt","06 Aug 2019 05:57PM","business and finance,Vivendi,Tencent,UMG,Business"
"20 hospitalised after clashes at Kyrgyzstan's Chinese mine","Asia-articles-txt/articles644txt","06 Aug 2019 05:45PM","China,Kyrgyzstan,Asia"
"Aussie ex-spy offers surprise guilty plea for leaking East Timor plot","Asia-articles-txt/articles645txt","06 Aug 2019 05:42PM","East Timor,news and politics,Australia,World"
"'No Japan' banners scrapped in Seoul after outcry","Asia-articles-txt/articles646txt","06 Aug 2019 05:12PM","Seoul,Japan,South Korea,Tokyo,Samsung,Asia"
"148 arrested, 800 tear gas rounds fired during Monday's protests in Hong Kong: Police","Asia-articles-txt/articles647txt","06 Aug 2019 04:55PM","Hong Kong,Hong Kong protests,China,Asia"
"Indonesia president Joko Widodo threatens to sack firefighters if forest blazes not tackled","Asia-articles-txt/articles648txt","06 Aug 2019 04:10PM","forest fire,news and politics,Malaysia,Joko Widodo,Indonesia,haze,Asia"
"Thailand links Bangkok bombs to southern insurgents","Asia-articles-txt/articles649txt","06 Aug 2019 04:02PM","Thailand,Bangkok,ASEAN,Asia"
"'Unbelievable ignorance': Parents blamed for golfer Ko's slump","Asia-articles-txt/articles650txt","06 Aug 2019 03:45PM","Lydia Ko,sports,David Leadbetter,'Unbelievable,Sport"
"'We may lose Christmas': Escalating Hong Kong protests taking bigger toll on shops, economy","Asia-articles-txt/articles651txt","30 Jul 2019 05:35PM","Hong Kong protests,Asia"
"Australia orders probe into treatment of Chinese high rollers","Asia-articles-txt/articles652txt","30 Jul 2019 05:32PM","China,Australia,high rollers,Crown casino,immigration,Business"
"Asia markets up ahead of US-China trade talks","Asia-articles-txt/articles653txt","30 Jul 2019 05:17PM","business and finance,Asia stock markets,Business"
"Bangladesh 'extremely worried' over low male tiger population","Asia-articles-txt/articles654txt","30 Jul 2019 05:15PM","bengal tigers,Asia"
"Pekanbaru engulfed in smog as more than 135 hot spots detected in Sumatra","Asia-articles-txt/articles655txt","30 Jul 2019 05:11PM","Indonesia,haze,smog,air pollution,Asia"
"Kelantan Sultan’s lawyers reject reports that marriage with Russian ex-beauty queen is still valid","Asia-articles-txt/articles656txt","30 Jul 2019 04:34PM","Malaysia,Kelantan,divorce,royalty,Asia"
"Major hunt for India's missing coffee king","Asia-articles-txt/articles657txt","30 Jul 2019 04:09PM","VG Siddhartha,India,Asia"
"Outrage mounts in India over rape case teen's suspicious car crash","Asia-articles-txt/articles658txt","30 Jul 2019 04:01PM","India,rape,protests,Asia"
"Australia to probe claims Chinese gamblers' visas were fast-tracked for Crown Resorts","Asia-articles-txt/articles659txt","30 Jul 2019 03:09PM","news and politics,Australia,World"
"Commentary: The Hong Kong protests seem to be escalating instead of fading away","Asia-articles-txt/articles660txt","30 Jul 2019 02:58PM","Hong Kong protests,Hong Kong,China,United States,PLA,Commentary"
"Singaporeans advised to defer travel to Jammu and Kashmir due to 'uncertain security situation': MFA","Asia-articles-txt/articles661txt","03 Aug 2019 10:38PM","MFA,travel advisory,India,Jammu,Kashmir,Asia"
"Anxious tourists flee Indian Kashmir after 'terror' warning","Asia-articles-txt/articles662txt","03 Aug 2019 10:28PM","Pakistan,Jammu,Kashmir,India,Asia"
"Hong Kong police fire tear gas after protesters besiege Tsim Sha Tsui police station","Asia-articles-txt/articles663txt","03 Aug 2019 09:54PM","Hong Kong protests,police,Asia"
"Concluding RCEP trade pact this year the ‘highest priority’","Asia-articles-txt/articles664txt","03 Aug 2019 09:28PM","RCEP,ASEAN,trade,Chan Chun Sing,Asia"
"Hong Kong protesters seize roads and tunnel in defiance of China warnings","Asia-articles-txt/articles665txt","03 Aug 2019 07:51PM","Hong Kong,China,anti-government,Hong Kong protests,police,Asia"
"Tour bus skids off bridge in Malaysia, three injured","Asia-articles-txt/articles666txt","03 Aug 2019 07:41PM","Malaysia,accidents,Asia"
"US Pentagon chief says in favour of placing missiles in Asia","Asia-articles-txt/articles667txt","03 Aug 2019 06:57PM","United States,Mark Esper,missiles,World"
"Protesters march in Hong Kong as rival rally supports police","Asia-articles-txt/articles668txt","03 Aug 2019 04:12PM","Hong Kong,China,anti-government,Hong Kong protests,police,Asia"
"South Korea warns Japan of security pact risk, calls for 'cooling-off' in trade row","Asia-articles-txt/articles669txt","03 Aug 2019 02:05PM","South Korea,trade,Japan,Asia"
"Commentary: The curious case of Al Qaeda leader Hamza bin Laden’s death","Asia-articles-txt/articles670txt","03 Aug 2019 01:10PM","Hamza bin Laden,Osama bin Laden,terrorism,Al-Qaeda,Commentary"
"A 'shy, talented' artist: Mourner remembers friend lost in Japan arson attack","Asia-articles-txt/articles672txt","21 Jul 2019 06:22PM","Japan,Kyoto Animation,arson,Asia"
"US wants military cooperation pact with Sri Lanka to tackle red tape: Reports","Asia-articles-txt/articles674txt","21 Jul 2019 05:55PM","Alaina B Teplitz,Sri Lanka,US,Asia"
"Female suicide bomber kills eight in north-west Pakistan","Asia-articles-txt/articles675txt","21 Jul 2019 04:56PM","Pakistan,bombing,Asia"
"Tear gas and rubber bullets fired as Hong Kong returns to chaos","Asia-articles-txt/articles676txt","21 Jul 2019 03:29PM","Hong Kong protests,China,Hong Kong,extradition bill,Asia"
"Commentary: Indonesia's aircraft industry wants to take off but face immense challenges","Asia-articles-txt/articles677txt","21 Jul 2019 02:07PM","Indonesia,aviation,aircraft,travel,transportation,Dirgantara Indonesia,Commentary"
"US-South Korean military exercise to proceed","Asia-articles-txt/articles679txt","21 Jul 2019 07:18AM","military exercise,South Korea,US,Donald Trump,news and politics,Pyongyang,Asia"
"How Singapore left its mark on a backwater village in Bangladesh","Asia-articles-txt/articles680txt","21 Jul 2019 06:37AM","CNA Insider"
"Many Sri Lankans want a strongman leader, and that favours Gotabaya Rajapaksa","Asia-articles-txt/articles681txt","11 Aug 2019 06:31AM","Maithripala Sirisena,Sri Lanka,news and politics,Lankans,Gotabaya Rajapaksa,Asia"
"Commentary: Did aggressive land bidding by Chinese developers push up Singapore property prices?","Asia-articles-txt/articles682txt","11 Aug 2019 06:18AM","singapore property,cooling measure,property prices,condominiums,MCL Land,Kingsford,Commentary"
"'Please help fund my trip': Begpackers linger at Melaka's Jonker Street despite ban","Asia-articles-txt/articles683txt","11 Aug 2019 06:18AM","Malaysia,Melaka,begpackers,tourism,Asia"
"Commentary: The real reasons for China’s rise","Asia-articles-txt/articles684txt","11 Aug 2019 06:16AM","Commentary"
"Commentary: Three things Jokowi could do better to stop the haze and forest fires in Indonesia","Asia-articles-txt/articles685txt","11 Aug 2019 06:16AM","Indonesia,Jokowi,Joko Widodo,haze,forest fire,environment,Commentary"
"For 33 years, Singaporean couple helped a ‘forgotten’ people – at a personal cost","Asia-articles-txt/articles686txt","11 Aug 2019 06:15AM","CNA Insider,Philippines,CNA Insider"
"Sonia Gandhi named as interim head of India's opposition Congress","Asia-articles-txt/articles687txt","11 Aug 2019 05:19AM","Congress,interim,Rahul Gandhi,Sonia Gandhi,news and politics,India,Asia"
"Huawei launches first product with own operating system","Asia-articles-txt/articles688txt","11 Aug 2019 03:50AM","China,Huawei,technology & computing,smartphones,US China trade war,Business"
"China tells UK to back off after minister's call for probe into Hong Kong protests","Asia-articles-txt/articles689txt","11 Aug 2019 12:02AM","Hong Kong,China,UK,Hong Kong protests,Asia"
"Taiwan urges citizens to stay on alert for China-backed media 'infiltration'","Asia-articles-txt/articles690txt","10 Aug 2019 11:39PM","Taiwan,China,Tsai Ing-wen,politics,Asia"
"China warns India of 'reverse sanctions' if Huawei is blocked: Sources","Asia-articles-txt/articles691txt","06 Aug 2019 10:15PM","business and finance,China,Huawei,India,Business"
"Cathay Pacific collects images of passengers on board, logs use of in-flight entertainment systems","Asia-articles-txt/articles692txt","06 Aug 2019 09:38PM","aircraft,privacy,Cathay Pacific,cybersecurity,aviation,travel,Business"
"Thai army destroys thousands of landmines in jungle","Asia-articles-txt/articles693txt","06 Aug 2019 09:01PM","Thailand,Cambodia,Asia"
"Clashes in Hong Kong’s old communist stronghold North Point highlight city’s polarisation","Asia-articles-txt/articles694txt","06 Aug 2019 08:52PM","Hong Kong,Hong Kong protests,China,Asia"
